Job,Tool,a,b,ns/op,memUsage
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,42067913321,17297
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,26399672406,17298
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,25308854921,17299
BenchmarkBedtoolsIntervalOverlap100k_10mi-13                       ,Bedtools,100000,10000000,43498156140,17301
 17312BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,22508204592,17312
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,22514323289,17323
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14881501290,17334
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14874901759,17345
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,27307419189,17356
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,25737288295,17367
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14992684035,17377
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,15277262551,17388
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,14755755121,17399
BenchmarkBedopsIntervalOverlap100k_10mi-13                         ,Bedops,100000,10000000,25884777986,17410
 17418BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,60481767700,17418
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61310116724,17426
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59411685697,17435
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61802967262,17443
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,60006534557,17451
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61324887840,17459
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59981891247,17467
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59954958556,17476
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,61923779069,17484
BenchmarkSingleThreadIntervalOverlap100k_10mi-13                   ,Gonomics1Worker,100000,10000000,59839291829,17492
 17545BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,13352618017,17545
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10645214110,17598
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10040542334,17652
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8566136036,17705
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8986497176,17759
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,8203055695,17812
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,12407493838,17868
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,11997551532,17921
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,9201498124,17975
BenchmarkGonomicsIntervalOverlap1mi_100-13                         ,Gonomics8Worker,1000000,100,10222556410,18028
 18043BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2669830376,18043
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5679055858,18059
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2813312949,18075
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5982673840,18091
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2854209604,18107
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,5675756712,18123
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2751353468,18139
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,4529962449,18155
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2884370859,18171
BenchmarkBedtoolsIntervalOverlap1mi_100-13                         ,Bedtools,1000000,100,2664672882,18187
 18188BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,2515602306,18188
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1816155810,18189
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,2485700844,18189
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,3444286584,18190
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1658666907,18191
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1943922691,18191
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1918249662,18192
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1941968696,18193
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1603792161,18193
BenchmarkBedopsIntervalOverlap1mi_100-13                           ,Bedops,1000000,100,1900689727,18194
 18247BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,13902971771,18247
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9979545121,18300
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8229349143,18353
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9280409619,18406
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8693412092,18459
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8367003186,18512
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8177372691,18566
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,9010477167,18619
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,11619556480,18673
BenchmarkSingleThreadIntervalOverlap1mi_100-13                     ,Gonomics1Worker,1000000,100,8410564729,18726
 18779BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,10695334218,18779
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9188219170,18832
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,11226860878,18884
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,8358345328,18938
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9561668172,18991
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,7786597152,19044
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,11010079616,19096
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,8912551407,19149
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9193049000,19203
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,12221304339,19257
 19273BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,3013140216,19273
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2782849441,19288
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2821357973,19304
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,6435093604,19320
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,3023127319,19336
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2913552033,19352
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2985258997,19368
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2987457514,19384
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2919226714,19400
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2965314081,19416
 19416BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2176834038,19416
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2071712429,19417
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1593313828,19418
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2077239769,19418
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1600665862,19419
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1658917759,19419
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2103400841,19420
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1627442368,19421
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2115262195,19421
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2118785920,19422
 19475BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11513606606,19475
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,10884188164,19529
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11832440175,19582
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,9146707236,19637
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,10148698950,19690
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,8377231769,19742
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,7950462800,19796
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11317094257,19849
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,7871713324,19902
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,8725682142,19956
 20009BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10651044927,20009
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8771158412,20062
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,7733028368,20115
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10168199351,20167
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10887359009,20220
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8271694883,20273
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8142604841,20326
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8895112678,20380
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8757712668,20433
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,9261109144,20487
 20502BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3069090438,20502
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3027899824,20518
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2968221056,20534
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3034893370,20550
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3094595799,20566
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3019429221,20581
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2958087695,20597
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3007158395,20613
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3010209880,20629
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2946077491,20645
 20645BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1745048551,20645
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,3289340409,20646
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2123177719,20646
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,3264558379,20647
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1658468154,20647
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2032204002,20648
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1649979728,20649
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2081028162,20649
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1622441994,20650
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1600421781,20650
 20703BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,8221138975,20703
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12691695018,20756
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9731822840,20809
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9522453744,20861
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12360151477,20913
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,10370889883,20966
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9072030401,21019
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,7910727254,21073
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9716185684,21126
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12946330398,21179
 21233BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,14845948221,21233
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,9746168423,21287
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,13469179198,21342
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,7736779734,21396
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,8634123830,21450
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,8084295407,21503
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,7811627295,21557
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,15219626947,21611
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,12635393164,21664
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,9100269364,21718
 21734BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,3914892407,21734
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4189031666,21750
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4075093532,21766
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4128596418,21781
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4228717455,21797
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4127244089,21813
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,6993034430,21828
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4293424077,21844
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4160735716,21860
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4329950566,21876
 21876BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1998903083,21876
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1890962322,21877
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,3687532197,21877
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1808403467,21878
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1908978686,21878
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1844040760,21879
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1811183695,21879
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1951366590,21880
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1820234065,21880
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1884229438,21881
 21934BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9217388349,21934
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,10770713617,21988
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9327294629,22042
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9742888432,22095
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,8942598074,22148
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9471143295,22202
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9054263277,22255
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9494136212,22308
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,8893861884,22361
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9082001085,22414
 22479BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9578866861,22479
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,14349198581,22542
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10525087550,22604
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9819188897,22669
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9008366929,22734
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9571764270,22797
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10583046351,22860
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10594941468,22923
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9306341205,22988
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9196989843,23052
 23068BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,13387579701,23068
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14021302130,23084
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,13731684357,23099
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14567661409,23115
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14462822943,23131
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14435100075,23146
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14447882853,23162
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14442439199,23178
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14346275771,23193
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14542373344,23209
 23209BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3484112129,23209
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,5828404779,23210
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,7215032628,23210
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3490305528,23211
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3731277628,23211
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3363435198,23211
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,5835236353,23212
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3480868169,23212
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3440643137,23213
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3437106293,23214
 23278BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,16407464340,23278
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,19149344563,23341
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17014723170,23405
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,15801609582,23470
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,15441465352,23534
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,18818445892,23598
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17343250040,23663
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,18855121265,23727
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,21527204408,23791
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17591913231,23854
 23948BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21503608948,23948
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,23377936873,24039
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,24032568816,24132
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,22911466172,24224
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21677835449,24316
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,20226695819,24408
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21309965944,24498
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,23293236421,24589
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21645173501,24683
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,22689628230,24778
 24794BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.16021E+11,24794
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21963E+11,24809
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.22257E+11,24825
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21842E+11,24840
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21307E+11,24856
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.20326E+11,24871
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21316E+11,24887
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.25374E+11,24902
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,2.11154E+11,24918
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21332E+11,24933
 24944BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,25379932840,24944
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18153277945,24954
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,23726074606,24965
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18066311511,24975
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,17922516816,24986
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18089985256,24997
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18118653685,25007
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,26664164628,25017
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18622340644,25028
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18743317139,25039
 25126BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,90966529822,25126
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,89711597500,25214
