Job,Tool,a,b,ns/op
 18779BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,10695334218
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9188219170
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,11226860878
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,8358345328
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9561668172
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,7786597152
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,11010079616
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,8912551407
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,9193049000
BenchmarkGonomicsIntervalOverlap1mi_1k-13                          ,Gonomics8Worker,1000000,1000,12221304339
 19273BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,3013140216
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2782849441
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2821357973
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,6435093604
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,3023127319
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2913552033
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2985258997
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2987457514
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2919226714
BenchmarkBedtoolsIntervalOverlap1mi_1k-13                          ,Bedtools,1000000,1000,2965314081
 19416BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2176834038
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2071712429
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1593313828
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2077239769
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1600665862
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1658917759
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2103400841
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,1627442368
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2115262195
BenchmarkBedopsIntervalOverlap1mi_1k-13                            ,Bedops,1000000,1000,2118785920
 19475BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11513606606
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,10884188164
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11832440175
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,9146707236
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,10148698950
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,8377231769
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,7950462800
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,11317094257
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,7871713324
BenchmarkSingleThreadIntervalOverlap1mi_1k-13                      ,Gonomics1Worker,1000000,1000,8725682142
 20009BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10651044927
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8771158412
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,7733028368
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10168199351
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,10887359009
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8271694883
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8142604841
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8895112678
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,8757712668
BenchmarkGonomicsIntervalOverlap1mi_10k-13                         ,Gonomics8Worker,1000000,10000,9261109144
 20502BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3069090438
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3027899824
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2968221056
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3034893370
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3094595799
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3019429221
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2958087695
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3007158395
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,3010209880
BenchmarkBedtoolsIntervalOverlap1mi_10k-13                         ,Bedtools,1000000,10000,2946077491
 20645BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1745048551
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,3289340409
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2123177719
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,3264558379
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1658468154
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2032204002
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1649979728
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,2081028162
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1622441994
BenchmarkBedopsIntervalOverlap1mi_10k-13                           ,Bedops,1000000,10000,1600421781
 20703BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,8221138975
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12691695018
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9731822840
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9522453744
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12360151477
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,10370889883
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9072030401
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,7910727254
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,9716185684
BenchmarkSingleThreadIntervalOverlap1mi_10k-13                     ,Gonomics1Worker,1000000,10000,12946330398
 21233BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,14845948221
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,9746168423
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,13469179198
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,7736779734
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,8634123830
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,8084295407
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,7811627295
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,15219626947
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,12635393164
BenchmarkGonomicsIntervalOverlap1mi_100k-13                        ,Gonomics8Worker,1000000,100000,9100269364
 21734BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,3914892407
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4189031666
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4075093532
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4128596418
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4228717455
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4127244089
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,6993034430
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4293424077
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4160735716
BenchmarkBedtoolsIntervalOverlap1mi_100k-13                        ,Bedtools,1000000,100000,4329950566
 21876BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1998903083
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1890962322
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,3687532197
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1808403467
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1908978686
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1844040760
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1811183695
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1951366590
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1820234065
BenchmarkBedopsIntervalOverlap1mi_100k-13                          ,Bedops,1000000,100000,1884229438
 21934BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9217388349
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,10770713617
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9327294629
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9742888432
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,8942598074
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9471143295
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9054263277
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9494136212
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,8893861884
BenchmarkSingleThreadIntervalOverlap1mi_100k-13                    ,Gonomics1Worker,1000000,100000,9082001085
 22479BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9578866861
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,14349198581
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10525087550
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9819188897
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9008366929
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9571764270
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10583046351
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,10594941468
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9306341205
BenchmarkGonomicsIntervalOverlap1mi_1mi-13                         ,Gonomics8Worker,1000000,1000000,9196989843
 23068BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,13387579701
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14021302130
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,13731684357
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14567661409
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14462822943
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14435100075
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14447882853
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14442439199
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14346275771
BenchmarkBedtoolsIntervalOverlap1mi_1mi-13                         ,Bedtools,1000000,1000000,14542373344
 23209BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3484112129
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,5828404779
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,7215032628
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3490305528
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3731277628
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3363435198
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,5835236353
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3480868169
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3440643137
BenchmarkBedopsIntervalOverlap1mi_1mi-13                           ,Bedops,1000000,1000000,3437106293
 23278BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,16407464340
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,19149344563
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17014723170
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,15801609582
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,15441465352
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,18818445892
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17343250040
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,18855121265
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,21527204408
BenchmarkSingleThreadIntervalOverlap1mi_1mi-13                     ,Gonomics1Worker,1000000,1000000,17591913231
 23948BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21503608948
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,23377936873
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,24032568816
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,22911466172
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21677835449
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,20226695819
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21309965944
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,23293236421
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,21645173501
BenchmarkGonomicsIntervalOverlap1mi_10mi-13                        ,Gonomics8Worker,1000000,10000000,22689628230
 24794BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.16E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.22E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.22E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.22E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.20E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.25E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,2.11E+11
BenchmarkBedtoolsIntervalOverlap1mi_10mi-13                        ,Bedtools,1000000,10000000,1.21E+11
 24944BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,25379932840
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18153277945
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,23726074606
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18066311511
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,17922516816
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18089985256
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18118653685
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,26664164628
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18622340644
BenchmarkBedopsIntervalOverlap1mi_10mi-13                          ,Bedops,1000000,10000000,18743317139
 25126BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,90966529822
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,89711597500
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84913442953
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,92344334074
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,87905697139
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,86619201459
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84788910540
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,90439153215
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,84280848886
BenchmarkSingleThreadIntervalOverlap1mi_10mi-13                    ,Gonomics1Worker,1000000,10000000,92779781359
 26533BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.49E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.25E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.21E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.99E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.57E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.39E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.15E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.79E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.15E+11
BenchmarkGonomicsIntervalOverlap10mi_100-13                        ,Gonomics8Worker,10000000,100,1.80E+11
 32189BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32489479476
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33396410098
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33632487563
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33563039577
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33274323165
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33899471817
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,33157945588
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32735464517
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,32665622999
BenchmarkBedtoolsIntervalOverlap10mi_100-13                        ,Bedtools,10000000,100,37179529667
 33588BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14826310841
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14914729871
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14705055236
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,30409504356
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14791466560
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,14777115812
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15007014301
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,24604556512
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15104874498
BenchmarkBedopsIntervalOverlap10mi_100-13                          ,Bedops,10000000,100,15039898110
 34297BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.12E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.87E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.33E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.42E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.17E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.16E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.43E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.34E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.57E+11
BenchmarkSingleThreadIntervalOverlap10mi_100-13                    ,Gonomics1Worker,10000000,100,1.45E+11
 40438BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.32E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.23E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.18E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.29E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.52E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.30E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.49E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.24E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.16E+11
BenchmarkGonomicsIntervalOverlap10mi_1k-13                         ,Gonomics8Worker,10000000,1000,1.22E+11
 46118BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32383607856
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32286821545
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32751702826
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32450948962
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,61825404496
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,48579742934
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32327468210
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32650821584
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32713012465
BenchmarkBedtoolsIntervalOverlap10mi_1k-13                         ,Bedtools,10000000,1000,32307529232
 47508BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,25758089625
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14569930302
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14684150600
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,33501927443
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,33279305117
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,14683510381
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,28734492946
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,15559192150
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,18379270397
BenchmarkBedopsIntervalOverlap10mi_1k-13                           ,Bedops,10000000,1000,15170667352
